tmmx (K),rmin (%),vs (m/s),vpd (kPa),pr (mm),pet (mm),erc (-),fm100 (%),fm1000 (%),th (Degrees clockwise from north),Drought (mm),Drought_30days,Drought_90days,month,cumsum,days_since_rain,santa_ana_flag,slope,aspect,label,fire_name,lat,lon,date,ndvi
297.0,14.9,2.9,1.6,0.0,5.8,65.0,9.0,10.0,231.0,-5.8,-143.10000109672546,-185.29999816417694,4,13,19,False,0.01970237410590564,13.216280305777676,0,POPPY,34.71782691726879,-118.39072213229979,2025-04-20,0.2386976265697811
284.6,70.5,3.6,0.11,21.1,1.1,11.0,22.7,19.6,152.0,20.0,186.30000114440918,105.30000185966492,2,18,0,False,0.036182960457434424,100.42577587274457,0,CALGROVE,34.35679964282439,-118.5354251573004,2010-02-06,0.4327215831457568
297.3,10.2,1.9,1.76,0.0,2.9,53.0,12.6,12.2,19.0,-2.9,-91.69999992847443,-347.2999995946884,11,2,33,False,0.02681912801165972,353.248058146605,0,LINCOLN,34.02994903266467,-118.07265735747349,2009-11-16,0.361148426456071
290.1,32.3,1.6,0.72,0.0,2.3,26.0,16.1,19.5,319.0,-2.3,7.399998188018799,-134.90000116825104,3,14,3,False,0.008767305735164778,-0.0,0,MUNZ,34.70896416848978,-118.32848866988803,2000-03-02,0.2001127443623868
296.4,10.3,1.9,1.52,0.0,2.5,68.0,9.0,9.4,231.0,-2.5,-94.19999992847443,-428.89999973773956,11,3,8,False,0.13532205380443585,56.323565867857354,0,JOHNSON,34.67181964428399,-118.35728878407758,2012-11-25,0.2821370737486425
294.6,18.0,2.2,1.2,0.0,2.6,86.0,6.1,6.1,162.0,-2.6,-122.1000006198883,-423.5999994277954,11,1,39,False,0.10115225245371214,358.97934948167403,0,CASTAIC,34.515660762408956,-118.63689556779764,2018-11-20,0.28117223407196756
284.9,68.9,7.0,0.19,8.2,1.2,13.0,22.7,18.0,43.0,7.0,30.80000150203705,-66.00000035762787,1,15,0,False,0.0631452772357363,97.44731778085621,0,REMSEN,34.35563891613213,-118.50715953062267,2019-01-15,0.4181382217044469
308.0,6.7,2.6,3.44,0.0,7.9,87.0,5.2,6.9,236.0,-7.9,-208.9000005722046,-521.6000015735626,7,5,59,False,0.019302384097856083,281.4397553129245,0,FREEWAY,34.550697802067184,-118.66734464994583,2017-07-04,0.3362786440744911
304.4,8.9,2.9,2.4,0.0,6.0,82.0,6.0,7.6,109.0,-6.0,-178.29999923706055,-607.9000000953674,9,0,120,False,0.03946639219118882,314.9569212905893,0,HOPPER,34.53111087374154,-118.64173052512464,2018-09-17,0.2737121255828657
294.7,27.0,3.7,1.1,0.0,3.7,67.0,8.7,9.0,205.0,-3.7,-127.00000071525574,-564.6999995708466,10,2,14,False,0.1527070067714578,64.50587532061614,0,ZEBRA,34.67513903380786,-118.36411163021246,2000-10-24,0.2800666824644551
287.3,36.2,2.9,0.53,0.0,2.5,36.0,16.7,14.9,233.0,-2.5,-50.900001883506775,26.399998605251312,2,23,3,False,0.03651752369083374,232.13432110411367,0,RIDGE,34.519154538792186,-118.63505047758856,2011-02-23,0.26885430365499685
297.0,14.6,2.3,1.38,0.0,3.5,72.0,7.4,8.9,359.0,-3.5,-102.79999959468842,-320.2999986410141,2,6,13,False,0.0410904575216648,193.95578353992877,0,WAYSIDE,34.452419742773074,-118.6021594916934,2014-02-19,0.2408093641390205
287.6,24.7,5.0,0.44,6.0,1.9,39.0,13.4,11.1,257.0,4.1,-67.50000011920929,-328.50000059604645,12,9,0,False,0.05059506943918278,186.6462890144399,0,WAYSIDE,34.44976906830604,-118.60828802105479,2007-12-07,0.24411599534020442
308.8,30.2,2.7,1.93,0.0,7.1,50.0,12.9,12.0,218.0,-7.1,-195.69999885559082,-486.69999718666077,7,10,51,False,0.05860931749812405,202.59919094239385,0,WIND,34.496412829773746,-118.60613699934095,2011-07-08,0.26761033488665975
294.8,32.8,2.5,1.11,0.0,4.1,35.0,10.5,18.5,213.0,-4.1,65.99999964237213,165.3999903202057,3,24,9,False,0.06336248050380328,219.77834955623698,0,SPUNKY,34.58567701786309,-118.31562683038543,2001-03-19,0.4760084258344855
299.3,37.6,3.6,1.02,0.0,5.7,45.0,12.0,13.5,209.0,-5.7,-133.79999947547913,-8.200005412101746,5,20,18,False,0.11207684551973093,53.11150076600884,0,FOUR BAY,34.556885578654146,-118.63346360284397,2023-05-22,0.2611768017217549
288.7,25.8,5.4,0.77,0.0,3.5,63.0,8.8,10.1,129.0,-3.5,-104.90000009536743,62.50000059604645,2,26,10,False,0.16449914838575774,339.1464251828073,0,118 FWY,34.2758918007544,-118.62553268193989,2011-02-09,0.38272582727847093
304.6,34.3,2.3,1.7,0.0,6.0,47.0,11.2,13.8,178.0,-6.0,-161.7999987602234,-472.49999928474426,8,3,72,False,0.1768861885562222,276.70692361078073,0,TUNA,34.04806541202521,-118.59802731026488,2001-08-07,0.571513462610379
305.1,16.1,3.6,2.42,0.0,6.8,92.0,5.0,5.3,242.0,-6.8,-215.50000047683716,-681.4000015258789,9,0,120,False,0.14674576312954304,64.07827789704977,0,PINE ,34.7578442681394,-118.71964505584965,2012-09-06,0.3370055647709321
285.7,51.1,2.9,0.42,0.0,1.5,50.0,11.8,11.2,185.0,-1.5,-68.99999964237213,-177.89999663829803,12,8,1,False,0.049790120389963666,246.02818658323903,0,LAKE,34.523265979009345,-118.6253793039503,2004-12-06,0.19366716602255063
307.1,16.2,1.5,2.41,0.0,4.8,47.0,14.1,13.1,164.0,-4.8,-118.59999895095825,-469.9999990463257,9,4,3,False,0.2334040624345462,282.93924557984207,0,MADRE,34.16629300058204,-117.91837018081512,2015-09-18,0.40063203001579784
300.6,4.5,3.4,2.14,0.0,4.6,74.0,6.8,9.4,187.0,-4.6,-113.2000002861023,-396.6000016927719,11,4,46,False,0.03858382883079178,42.61948982954145,0,MAGIC,34.41307043725899,-118.60431114293188,2015-11-19,0.28623450182679955
308.8,14.2,2.6,2.96,0.0,7.5,90.0,5.7,5.6,247.0,-7.5,-272.0999975204468,-803.3999996185303,7,4,19,False,0.002886502087251924,18.186324975853445,0,MAY,34.785155688717616,-118.240912852927,2001-07-25,0.26142256714060047
283.7,88.2,10.3,0.02,52.5,0.6,16.0,17.2,19.6,151.0,51.9,129.50000250339508,188.00000274181366,2,35,0,False,0.06307953246415246,210.94075288769733,0,CANYON,34.487534804864055,-118.6793056995714,2017-02-17,0.31876967374990123
287.3,13.7,3.4,0.85,0.0,3.8,40.0,8.9,12.6,153.0,-3.8,23.700001001358032,-122.19999921321869,2,11,3,False,0.01644406156229127,80.45104381627064,0,COLTRANE,34.34728567827574,-118.53872629656867,2016-02-03,0.4563542343089623
289.6,32.1,3.5,0.68,0.3,2.5,43.0,17.6,11.7,342.0,-2.2,-54.799999475479126,-259.3999996185303,1,4,1,False,0.05326771459065626,210.48953730492408,0,LOWRIDGE,34.480521004800856,-118.53565366322255,2000-01-26,0.2588296107589312
304.8,27.3,2.4,1.84,0.0,5.9,58.0,11.8,10.2,221.0,-5.9,-195.30000114440918,-565.0000014305115,8,3,39,False,0.055436641259797775,244.4130004643889,0,CANYON,34.124034449491496,-117.75088660806198,2008-08-20,0.35437148385822903
287.1,35.1,4.7,0.55,0.0,3.6,46.0,13.1,13.0,302.0,-3.6,-47.0,-114.69999885559082,4,17,3,False,0.04587806655205575,129.13547804671688,0,BOUQUET,34.46404039854612,-118.47167585025235,2025-04-02,0.2890483886892304
296.7,16.2,1.9,1.38,0.0,3.8,51.0,12.7,12.3,150.0,-3.8,22.399998903274536,-72.50000238418579,3,11,3,False,0.21001012506608804,320.1093283833128,0,SHOOTING,34.16062058075746,-117.92153571771124,2018-03-19,0.3805765085696233
292.2,17.4,4.1,1.07,0.0,3.7,64.0,8.0,10.3,124.0,-3.7,-72.30000019073486,-252.20000064373016,2,14,6,False,0.07208240095511123,306.28004013301563,0,MARPLE,34.53964228056296,-118.65679053451841,2007-02-18,0.3003906040798595
291.9,51.0,2.8,0.45,0.0,2.3,27.0,17.2,13.5,147.0,-2.3,-113.2999997138977,-238.39999914169312,4,20,1,False,0.04480920246729852,310.1818835151174,0,CLARITA,34.335035222121995,-118.51011588788977,2016-04-10,0.36140909791066006
296.8,12.2,6.2,1.49,0.0,6.6,54.0,9.6,12.9,130.0,-6.6,-71.39999961853027,-176.1999944448471,3,14,12,False,0.03388822648532145,283.9910407546495,0,MADISON,34.443694617503766,-118.65843253088909,2016-03-23,0.25939876974723536
296.3,7.0,2.7,1.65,0.0,3.3,91.0,3.7,6.7,339.0,-3.3,-74.79999947547913,-243.2999974489212,1,11,21,False,0.10364405721766409,353.51175562406297,0,GABRIEL,34.2374053279368,-117.8585134219263,2012-01-07,0.34167676677921915
290.4,28.6,2.0,0.83,0.0,1.9,37.0,13.3,16.6,321.0,-1.9,35.89999878406525,-100.10000193119049,1,18,3,False,0.09594053850061521,347.25162845884614,0,VIRGENES,34.109453345023624,-118.72023854760509,2008-01-10,0.42309566393523534
291.4,40.1,2.4,0.52,2.0,1.6,38.0,13.8,10.8,297.0,0.39999998,-72.39999997615814,-243.3999992609024,12,6,0,False,0.08004307475534572,95.07141242882514,0,CANYON,34.14564231319418,-118.60535268986303,2005-12-26,0.42037200205359077
302.4,34.8,1.8,1.35,0.0,5.6,48.0,11.7,13.0,210.0,-5.6,-167.2000002861023,-454.0000002384186,7,6,64,False,0.030394651079115414,105.56990596132006,0,CASTRO,34.085547138163534,-118.78237299324311,2011-07-21,0.604194618878357
306.4,29.6,2.8,1.85,0.0,6.6,49.0,12.1,12.8,187.0,-6.6,-192.0999994277954,-504.29999709129333,7,3,66,False,0.06115070955665279,239.52487257929562,0,OLD TOPANGA,34.117581032142446,-118.63269515466588,2002-07-25,0.46323980649619906
299.2,17.4,6.4,1.74,0.0,6.9,87.0,6.1,5.8,209.0,-6.9,-211.19999980926514,-675.3999991416931,9,2,54,False,0.12553995481087424,3.7030756921928147,0,HILLSIDE,34.57389474941821,-118.21493719611728,2006-09-14,0.2598165721959987
290.3,43.9,3.9,0.55,24.3,3.0,18.0,18.7,17.3,171.0,21.3,21.299997329711914,-102.30000007152557,3,25,0,False,0.09413889187489519,350.9147685597847,0,FIVE MILE,34.53528937239613,-118.66006032415055,2020-03-22,0.307464457522019
296.5,23.9,5.3,1.31,0.0,6.8,78.0,6.2,7.7,215.0,-6.8,-176.7000002861023,-456.900000333786,6,12,51,False,0.07371045657546668,171.56624002791392,0,COPCO,34.748797063563124,-118.7626996280978,2004-06-07,0.3380116038462296
313.9,11.7,2.0,4.02,0.0,7.8,75.0,5.8,9.2,214.0,-7.8,-204.2000012397766,-478.60000109672546,7,8,72,False,0.0587967024455171,253.26443713178577,0,TREE,34.43514569917506,-118.2274271805441,2023-07-15,0.29862779456193334
308.9,13.5,3.1,3.05,0.0,7.5,78.0,7.1,7.8,265.0,-7.5,-192.20000171661377,-682.5000021457672,8,5,14,False,0.07954609947157008,76.90473056974379,0,OASIS,34.43383733890048,-117.66438431239519,2014-08-17,0.22367507948105275
298.0,24.3,5.6,1.34,0.0,6.1,81.0,7.6,6.4,203.0,-6.1,-233.90000104904175,-756.4999995231628,9,1,110,False,0.06746496536124916,49.56619906613135,0,TOVEY,34.55584402856398,-118.15603856455513,2002-09-07,0.2220207161478907
295.0,26.6,4.2,1.43,0.0,4.8,93.0,5.0,4.5,210.0,-4.8,-169.7000002861023,-639.4999985694885,10,0,120,False,0.13213304351015112,40.37013035488178,0,HILLSIDE,34.581389880748524,-118.2247201522275,2020-10-08,0.29248763871885003
312.0,8.5,4.8,3.82,0.0,10.0,96.0,4.3,5.3,241.0,-10.0,-282.800000667572,-817.0000021457672,8,1,88,False,0.05537555550978337,72.12571663678733,0,RIDGE,34.75631525846971,-118.55155140501199,2002-08-16,0.28326924960505534
307.8,3.2,2.9,3.2,0.0,7.9,98.0,4.2,5.3,246.0,-7.9,-245.60000038146973,-702.100001335144,7,2,6,False,0.07983019911946597,72.4778452149554,0,TEJON,34.44913641270096,-117.70084565455286,2013-07-17,0.18541446061491673
292.8,28.7,2.2,0.52,0.0,2.3,48.0,14.6,11.8,347.0,-2.3,-66.20000219345093,-432.9000015258789,10,7,7,False,0.08208207853527169,121.72194412352492,0,ALISO,34.458973511357705,-118.17273223583767,2005-10-25,0.24955861095203308
308.7,21.9,3.1,2.51,0.0,6.3,75.0,7.6,7.6,169.0,-6.3,-221.0000011920929,-627.9999990463257,8,0,120,False,0.05779613565281859,197.22733076324326,0,MESA,34.4980566030818,-118.60466707012208,2021-08-11,0.2679882495804125
293.9,19.2,3.9,1.19,0.0,5.9,80.0,6.5,7.3,328.0,-5.9,-178.50000023841858,-310.9000005722046,5,13,24,False,0.03552991418500514,339.9824676515901,0,BOUQUET,34.60506986381415,-118.27016015359379,2004-05-11,0.2862932256280613
307.2,12.3,3.8,2.88,0.0,8.7,88.0,5.1,6.4,217.0,-8.7,-243.39999961853027,-549.9999994039536,6,15,61,False,0.13131063014158642,109.95939972532524,0,VINCENT,34.507284206129654,-118.0987240264434,2001-06-21,0.21545349369988548
293.3,64.9,5.0,0.5,5.1,3.7,41.0,11.7,9.6,197.0,1.3999999,71.29999017715454,-374.5000126361847,9,5,0,False,0.03268538354654326,157.30166145705329,0,HIGHWAY,34.75355328615054,-118.60245167182394,2023-09-02,0.33081072824927926
303.7,21.9,3.8,1.93,0.0,7.6,79.0,6.8,7.3,191.0,-7.6,-206.19999980926514,-500.5999987125397,6,10,56,False,0.06471240311242195,15.75184332167018,0,AGUA,34.462727642860656,-118.34106718937109,2007-06-17,0.2572679291483186
292.2,49.6,3.5,0.61,0.0,2.9,57.0,12.5,9.1,197.0,-2.9,-146.30000066757202,-565.4000008106232,10,0,120,False,0.033011122655661015,128.94145252521074,0,GLADDING,34.412823311130786,-118.51800426673547,2024-10-16,0.2262122017696319
296.5,26.5,2.9,1.07,0.0,4.1,35.0,12.8,17.4,277.0,-4.1,-9.800000965595245,223.9999961256981,3,36,5,False,0.1686345338270199,257.8625253453049,0,OLIVEVIEW,34.33295002976837,-118.43659902780962,2019-03-26,0.43512520191946935
296.7,16.2,4.7,1.7,0.0,4.7,42.0,12.0,15.4,52.0,-4.7,10.70000147819519,-128.0999983549118,1,10,4,True,0.015761402486303176,316.69324784914033,0,MARTINEZ,34.43654312132348,-118.70326643243857,2006-01-06,0.3020590778951526
289.1,44.0,4.0,0.69,0.0,3.2,45.0,13.8,12.5,275.0,-3.2,43.900004625320435,-11.599995851516724,2,19,1,False,0.0712374740593288,101.44962852349083,0,MULHOLLAND,34.08529250877715,-118.91209624147923,2003-02-26,0.5012563941548183
293.8,36.0,1.6,0.95,0.0,2.5,39.0,12.0,16.3,296.0,-2.5,-33.7999986410141,-289.1999977827072,11,7,5,False,0.06652083219707688,214.19701470416496,0,CASTLE ROCK,33.37618256549355,-118.39593132514861,2000-11-04,0.37525419973936747
302.8,33.4,4.5,1.58,0.0,6.4,75.0,8.0,7.1,180.0,-6.4,-212.50000047683716,-633.8000016212463,8,3,101,False,0.09129234714255899,226.49552105417197,0,ESCONDIDO,34.48678984943178,-118.2864318347576,2025-08-26,0.2530195103169118
303.8,28.5,2.0,1.58,0.0,4.4,48.0,12.8,12.9,224.0,-4.4,-142.60000014305115,-509.99999833106995,9,0,120,False,0.02635941504619734,228.7558099870877,0,VANTAGE POINTE,33.95615322582097,-117.89724824921988,2018-09-26,0.3082205712141264
290.9,38.1,4.6,0.71,0.0,4.9,64.0,9.5,9.1,270.0,-4.9,-171.2999997138977,-406.3999991416931,5,10,19,False,0.06768359543936697,82.58192985390215,0,OASIS,34.43551080845124,-117.66974742579336,2016-05-25,0.2234681080440707
293.8,20.1,7.2,1.17,0.0,6.0,46.0,12.3,14.1,17.0,-6.0,-109.3000009059906,76.00000357627869,3,37,6,False,0.058316966784533776,261.37627845190053,0,WAGON,34.490926229728174,-118.34957531017834,2017-03-28,0.2702972511305515
309.9,10.4,5.1,3.53,0.0,10.0,97.0,4.4,4.9,244.0,-10.0,-268.8999991416931,-756.6999986171722,8,1,72,False,0.02279111098235779,62.79715671804484,0,RANGE,34.76925673186123,-118.55947785172161,2008-08-03,0.23859291074249603
301.9,8.0,3.0,1.94,0.0,6.2,60.0,8.8,12.0,172.0,-6.2,-76.10000133514404,-239.50000131130219,4,13,18,False,0.004478882554483569,11.603872168723024,0,LIGHTNING,34.7784502979796,-118.34192799110042,2018-04-09,0.17130632616381264
291.0,48.5,1.1,0.59,0.0,1.4,40.0,14.5,13.6,279.0,-1.4,-50.49999964237213,-143.69999861717224,1,7,13,False,0.13768902843276146,146.2096272088979,0,BANNING,33.433100082360355,-118.49688262280519,2010-01-12,0.3979119537343734
312.6,10.0,3.9,3.86,0.0,9.4,96.0,3.7,5.3,223.0,-9.4,-254.29999780654907,-740.6999969482422,7,3,13,False,0.0064008048883695415,99.8575444570875,0,EAST,34.70132476671926,-117.97365221933671,2008-07-26,0.15911095841724918
289.9,7.2,8.7,0.84,6.4,4.3,45.0,9.7,10.9,207.0,2.1,-76.59999966621399,-227.99999952316284,2,7,0,False,0.008000585960029541,127.97953983846462,0,RIVERBED,34.570811543559934,-117.87072330990533,2004-02-18,0.1187544461778471
308.3,22.0,5.4,2.59,0.0,8.6,88.0,6.7,5.2,225.0,-8.6,-259.2999997138977,-757.0999965667725,8,1,10,False,0.05358128262559115,346.38526098099214,0,PARK,34.740396799096644,-118.37362024332595,2020-08-25,0.20834055921962003
285.4,46.1,1.6,0.44,0.0,1.9,26.0,19.7,17.7,232.0,-1.9,18.600001454353333,-69.1999984383583,2,13,3,False,0.00961787154580213,62.85565178586236,0,CHARLIE,34.79079407826121,-118.45100115446718,2001-02-16,0.17905685933766466
285.6,4.4,2.8,0.78,0.0,2.3,85.0,5.6,7.4,44.0,-2.3,-81.79999947547913,-374.0,12,0,120,False,0.0035545321526781032,337.6553534547836,0,INDIA,34.70634809012305,-118.27534218433469,2024-12-11,0.23832523646847403
292.7,7.6,2.9,1.41,0.0,4.4,75.0,6.8,9.0,13.0,-4.4,-99.70000004768372,-95.40000033378601,3,14,9,False,0.07429387595751479,255.95239500911708,0,HUGHES,34.48187997058012,-118.24679073310668,2022-03-12,0.2459242328502036
311.8,7.5,4.1,4.02,0.0,9.4,94.0,4.8,5.4,234.0,-9.4,-262.80000257492065,-694.4000016450882,8,7,81,False,0.013125727274105187,33.30461399520293,0,NEENACH,34.79082073566985,-118.55161810800264,2019-08-15,0.20732615925428544
287.1,43.0,7.2,0.41,0.9,2.3,50.0,10.6,8.0,235.0,-1.4,-118.89999949932098,-513.1999992132187,11,2,65,False,0.058971388985078706,72.70894070821379,0,LANCASTER,34.67691614981118,-118.33928286266108,2012-11-09,0.23562495804126765
309.1,12.6,3.1,2.87,0.0,7.6,78.0,6.2,8.2,193.0,-7.6,-219.59999990463257,-632.4000005722046,8,1,88,False,0.006321736079856653,58.76534587970158,0,EMMA,34.46497064959169,-118.33010163847868,2002-08-16,0.2632548894154818
305.0,18.7,2.9,2.03,0.0,6.7,54.0,9.9,12.5,233.0,-6.7,-133.5999984741211,-298.6999988555908,5,14,17,False,0.004878762320770305,132.38509793907505,0,EAST,34.73622579327913,-118.00302353482418,2006-05-01,0.24055220756654302
286.2,27.7,8.4,0.45,1.5,3.0,32.0,12.6,13.9,347.0,-1.5,-105.69999992847443,-199.69999939203262,3,16,0,False,0.006326430266641139,121.30468555518088,0,PERKINS,34.69395948584442,-118.03591467216015,2009-03-22,0.2432545871016153
308.8,8.3,4.3,3.34,0.0,9.4,98.0,4.2,4.8,222.0,-9.4,-274.19999980926514,-763.7000012397766,7,2,14,False,0.051147377601166284,129.1942193883461,0,NORTH,34.6915643701496,-117.7982754733997,2002-07-27,0.10996100436422516
307.8,1.8,3.2,3.14,0.0,8.2,94.0,4.0,6.3,131.0,-8.2,-205.39999961853027,-409.4000018835068,5,6,44,False,0.07068926795743376,72.90898590206525,0,PEAR,34.51957407562497,-118.1009110908493,2014-05-15,0.21038155176839987
285.4,26.2,3.2,0.11,31.5,1.0,18.0,18.2,18.0,64.0,30.5,-27.700000166893005,58.499996304512024,2,21,0,False,0.006045056911264107,355.72661528259385,0,LANCASTER,34.718953500729306,-118.27590411802821,2005-02-11,0.26951643070118264
288.7,20.9,3.7,0.82,0.0,4.3,59.0,9.2,11.3,58.0,-4.3,-108.09999942779541,-138.90000277757645,4,17,13,False,0.09930507917985089,224.31062957717816,0,SIERRA,34.504369905016006,-118.21924364664946,2009-04-04,0.23054469152381715
309.2,28.1,2.3,2.25,0.0,6.6,52.0,10.3,12.6,161.0,-6.6,-183.39999914169312,-405.4999989271164,7,7,50,False,0.0819669800090039,220.84127967730234,0,ENCINAL,34.09450482548726,-118.83895629015278,2023-07-26,0.5269277364191074
295.7,51.6,2.4,0.69,1.5,4.3,25.0,16.6,14.6,228.0,-2.8000002,-103.99999976158142,69.7000048160553,5,27,0,False,0.017413678286961082,178.5177290862078,0,LAS VIRGENES,34.10197683405359,-118.71348426918324,2005-05-07,0.4389583076619274
290.6,22.9,6.5,1.03,0.0,4.1,67.0,7.8,9.2,328.0,-4.1,-64.90000009536743,-272.69999957084656,12,6,6,False,0.06696049085721431,288.4641113139163,0,FOOSE,34.06715782047875,-118.89069829585146,2006-12-22,0.48065499417329965
305.5,36.4,3.0,1.55,0.0,6.2,50.0,12.1,11.9,104.0,-6.2,-188.99999904632568,-484.9999990463257,7,5,49,False,0.10452509832933797,190.42794334235396,0,COLINA,34.08844883992992,-118.59612324942074,2018-07-18,0.5606721209487884
294.8,25.6,2.8,1.19,0.0,4.5,63.0,8.0,10.3,295.0,-4.5,-109.0,110.39999520778656,3,28,10,False,0.0976149028079838,248.77127932440942,0,PIUMA,34.068121833619834,-118.67244326016245,2008-03-27,0.5133103271923068
299.0,37.7,2.0,1.03,0.0,4.2,41.0,12.7,15.1,131.0,-4.2,-115.89999985694885,-402.5000002384186,9,0,120,False,0.10673902688934202,301.97901354580097,0,MALIBU BEACH,34.03364382602854,-118.74004026842753,2016-09-18,0.4563276209910291
301.6,8.1,3.9,2.34,0.0,6.6,93.0,4.8,5.5,209.0,-6.6,-207.90000009536743,-699.4000015258789,9,0,120,False,0.11249112253864026,13.429607879005285,0,CROWN,34.575564725974864,-118.2300976858463,2018-09-16,0.31883147789673283
282.8,33.2,4.1,0.37,0.0,1.7,45.0,16.4,11.8,46.0,-1.7,-81.40000021457672,-307.3000000715256,12,9,1,False,0.01579572416358083,43.1895193455198,0,NEENACH,34.77696972175494,-118.54363051989466,2005-12-03,0.21972568472186557
288.2,35.8,2.7,0.55,0.0,1.8,42.0,14.5,13.5,266.0,-1.8,-41.29999852180481,-325.99999928474426,11,8,5,False,0.02708069686317747,74.74206347062368,0,LANCASTER,34.746687996770696,-118.49864667515827,2011-11-25,0.21777981433932445
303.5,25.5,3.3,1.68,0.0,6.9,68.0,8.6,9.0,156.0,-6.9,-192.2000002861023,-485.89999890327454,6,8,58,False,0.02719512612979048,319.76064210160484,0,HASKELL,34.45759843652559,-118.5068964266392,2007-06-17,0.28735204367743467
286.4,62.3,4.4,0.32,2.2,1.8,11.0,18.9,21.3,217.0,0.4000001,137.3000010251999,234.10000240802765,2,37,0,False,0.04794374830193278,152.58873358945414,0,NEWHALL,34.35804803950065,-118.551433096985,2017-02-18,0.42540191168338726
290.1,41.6,3.2,0.78,0.0,2.3,54.0,11.1,10.6,286.0,-2.3,-61.80000030994415,-182.3999983072281,12,7,46,False,0.1852773901369972,39.747940276292034,0,ECHO LAKE,33.40576191576746,-118.39328554897787,2005-12-27,0.40949096872949947
296.5,28.9,2.5,1.1,0.0,3.6,59.0,9.7,10.6,213.0,-3.6,-95.29999959468842,-151.0000011920929,3,16,13,False,0.015788513370339062,121.13981780742687,0,MUREAU,34.15124007128274,-118.66345932967496,2020-03-06,0.37537754981141763
300.4,18.4,3.5,1.79,0.0,5.4,51.0,8.6,13.9,36.0,-5.4,84.799999833107,18.0,3,17,14,False,0.143259847969548,269.12764060441987,0,TAMPA,34.30101059195904,-118.55904044961494,2004-03-16,0.33762495852752966
294.2,14.1,4.2,1.46,0.0,4.1,55.0,7.5,13.7,22.0,-4.1,45.2999986410141,-87.19999945163727,1,18,7,False,0.07908910216242754,176.08102089520105,0,LOST,34.12860856127709,-118.6973103490771,2008-01-14,0.33247568768389246
296.0,6.5,7.2,1.76,0.0,6.7,79.0,4.9,8.9,39.0,-6.7,-92.8999992609024,59.699995040893555,2,14,23,False,0.03509879308114868,23.443678551441984,0,OAK,34.37879712616097,-118.58966767454747,2022-02-09,0.31206418668036007
298.6,38.9,2.5,0.95,0.0,5.1,53.0,10.7,11.6,212.0,-5.1,-151.29999899864197,-367.1999976634979,5,9,9,False,0.07535624577305113,238.7374936030665,0,COLIMA,33.970196249250606,-117.99057093314408,2013-05-16,0.40803004917352953
291.3,23.2,1.9,0.83,0.0,2.0,63.0,10.7,9.6,357.0,-2.0,-91.5999995470047,-393.6999989748001,11,5,2,False,0.05884593938172592,146.0274174299386,0,QUAIL,34.76502464764248,-118.77380392576964,2007-11-17,0.2745289745109662
296.5,19.0,3.3,1.21,0.0,5.3,48.0,13.5,12.8,342.0,-5.3,-95.60000038146973,-334.0999985933304,4,12,2,False,0.021747493349199863,348.0459291466131,0,CALGROVE,34.34010931259759,-118.52251944858165,2022-04-23,0.39549341245236064
303.4,29.1,2.4,1.4,0.0,5.9,49.0,13.3,12.7,197.0,-5.9,-177.89999961853027,-385.2000014781952,6,7,55,False,0.06385720326518013,168.60845030249567,0,QUEENS,34.15570055077617,-118.68341129123739,2012-06-20,0.31456466220352713
291.2,52.8,3.1,0.41,0.0,2.5,41.0,15.2,12.6,205.0,-2.5,-134.10000014305115,-401.6000015735626,10,4,29,False,0.03185659749626801,185.68041412267073,0,RIVER,34.49620126149229,-118.61243924082208,2023-10-01,0.2630594562040912
296.0,27.4,2.0,1.02,0.0,2.9,40.0,12.5,15.6,91.0,-2.9,72.40000021457672,-95.29999935626984,2,9,5,False,0.07130423309551293,93.50085750162673,0,OLIVE,34.14318784429009,-118.60991225555975,2025-02-18,0.4198161118350904
298.9,10.7,1.6,1.79,0.0,2.5,71.0,7.2,9.5,44.0,-2.5,-108.9999988079071,-491.30000042915344,11,2,9,False,0.013182469789380506,73.09172565208473,0,GRAVE,34.6722291226859,-118.26210594078857,2008-11-18,0.19482260581043984
293.5,57.8,3.2,0.43,0.0,4.1,39.0,13.8,14.1,279.0,-4.1,-124.3999993801117,-315.199999332428,5,10,26,False,0.17196418565413385,232.77923916965142,0,PV,33.75214886664464,-118.35929283294124,2015-05-03,0.4717871772465305
306.8,7.2,2.4,2.93,0.0,5.2,86.0,5.8,7.0,50.0,-5.2,-163.89999914169312,-711.4999978542328,10,5,26,True,0.003279976870613429,33.321313411889065,0,G,34.738400847462536,-118.28009937708946,2022-10-07,0.25951917662158164
286.8,65.6,4.3,0.16,5.7,1.1,5.0,23.1,23.1,192.0,4.6,193.69999945163727,134.19999986886978,1,22,0,False,0.05212479157908482,57.875373603336655,0,DIAMOND,34.02329646925195,-117.7754145370243,2023-01-16,0.3222374118762218
280.2,50.0,4.6,0.23,0.0,1.4,55.0,11.9,9.6,265.0,-1.4,-75.39999961853027,-392.4000012874603,11,9,8,False,0.051030328031789585,358.48255372227874,0,STATE PARK,34.793950612977476,-118.86940197006261,2015-11-10,0.28510718898741927
311.5,8.3,4.3,3.61,0.0,10.0,95.0,4.5,5.4,223.0,-10.0,-242.39999914169312,-579.8000000715256,6,2,83,False,0.0033185824159330515,7.801169976670996,0,VALLEY,34.71222241269526,-118.23614847143644,2021-06-01,0.18224933651909478
